index,zipcode,age_years,height_in_inches,bmi,fastfood_consumption,Fresh_FV,MedianFamilyIncome,lapophalfshare,no_college,higher_ed_frac,white_frac,black_frac,hispanic_frac,asian_frac,yelp_category_fastfood_frac,male_frac,soda_consumption
4237,38804,35.72093023,66.09302326,29.59969767,0.4610017,0.431810477,56298.84,0.906563008,0.704575393,0.295424607,0.678577337,0.278908189,0.028618693,0.002260822,0.199029126,0.209302326,0.038786876
4238,38821,37.61538462,67.22666667,29.79724872,0.501202037,0.508265923,47028.8,0.909426945,0.817887155,0.182112845,0.764317005,0.207964954,0.01744325,0.000876145,0.198198198,0.307692308,0.018153847
4239,38829,38.26470588,67.55919706,30.78432059,0.56462733,0.643358082,41269.41,0.944638817,0.876975721,0.123024279,0.861736677,0.109460683,0.00729383,0.000905074,0.179775281,0.205882353,0.056427992
4240,38834,38.25,66.80615385,28.80101538,0.646674853,0.453163355,42567.11,0.904272439,0.819105078,0.180894922,0.810873574,0.133938939,0.032579742,0.002322246,0.175,0.307692308,0.032689031
4241,38863,37.62745098,66.40862745,29.54305294,0.505821569,0.411533795,56353.04,0.966829873,0.829958909,0.170041091,0.76326355,0.145492783,0.073989102,0.004349489,0.241758242,0.274509804,0.027989646
4242,38866,37.36363636,67.05818182,28.28627879,0.514162529,0.374438858,61207.79,0.910720939,0.739823229,0.260176771,0.892506195,0.07775784,0.014098949,0.006664958,0.211453744,0.272727273,0.023404729
4243,38901,35.37209302,66.53116279,29.99261395,0.449478859,0.439074709,44625.71,0.852207387,0.81489032,0.18510968,0.521093707,0.470829013,0.001418982,0.00043661,0.2,0.255813953,0.026431778
4244,38930,38.75,65.5718825,29.446225,0.446465556,0.61404752,32218.88,0.882696338,0.802527436,0.197472564,0.279175914,0.68916712,0.01306478,0.011389808,0.162162162,0.15,0.017773741
4245,39042,38.58641975,66.34888889,28.96386914,0.462983181,0.408950992,69762.55,0.928037627,0.673984721,0.326015279,0.741599518,0.219152552,0.023598092,0.009620128,0.189907039,0.290123457,0.05280554
4246,39046,40.54,66.5584,31.842916,0.498799074,0.397919223,70692.46,0.929977476,0.764865783,0.235134217,0.265610909,0.681901807,0.03892356,0.009703835,0.189944134,0.32,0.032685076
4247,39047,39.6745098,66.55843137,28.46971176,0.399638471,0.447879322,77488.68,0.911421834,0.551631038,0.448368962,0.818277284,0.136951566,0.014471224,0.015188382,0.18715847,0.282352941,0.038760014
4248,39056,38.23125,66.30575,30.786805,0.519442576,0.435708517,63529.01,0.788642248,0.595678658,0.404321342,0.511877073,0.382125291,0.040988295,0.046555077,0.188010899,0.24375,0.024685738
4249,39073,36.75,66.01411765,29.81551471,0.547651532,0.374500358,58477.9,0.927371115,0.844604539,0.155395461,0.857105291,0.132428737,0.002208899,0.000262964,0.2,0.161764706,0.040580162
4250,39110,39.90879479,66.6368228,27.41237134,0.386736462,0.536629763,100741.15,0.933891402,0.379231022,0.620768978,0.808807285,0.14173151,0.014850635,0.02358919,0.193003619,0.315960912,0.027761965
4251,39111,38.61764706,65.47058824,30.78199706,0.413093795,0.442182887,43455.42,0.939176011,0.861937935,0.138062065,0.603121175,0.342003264,0.038045696,0.000509996,0.1875,0.088235294,0.072707649
4252,39120,39.32075472,66.33913774,29.39441321,0.499536969,0.422916143,37239.83,0.891843445,0.818287973,0.181712027,0.376911986,0.531469408,0.079551153,0.001316449,0.125,0.188679245,0.038713311
4253,39157,36.33076923,66.34723077,29.18647846,0.406685433,0.516586345,76197.1,0.822809858,0.495370654,0.504629346,0.528700906,0.367170191,0.042054381,0.049707956,0.190358467,0.276923077,0.026577324
4254,39180,38.90540541,66.25567568,29.97645946,0.58158464,0.361197601,55552.62,0.879649744,0.773716275,0.226283725,0.467761906,0.497357533,0.024522091,0.005315133,0.176470588,0.175675676,0.020467809
4255,39183,38.70967742,66.54562258,30.11277419,0.448373754,0.435873109,50194.44,0.862297976,0.741694352,0.258305648,0.503857649,0.455411135,0.013206367,0.014944047,0.197802198,0.193548387,0.031337306
4256,39202,34.04878049,67.29073171,25.93846829,0.375985053,0.636720081,79164.38,0.562381507,0.516913947,0.483086053,0.497588126,0.465800866,0.012863327,0.01694496,0.191646192,0.243902439,0.038695779
4257,39206,38.29787234,65.48680851,33.04465745,0.52055712,0.495464304,42534.34,0.651545726,0.706045742,0.293954258,0.101123596,0.876444338,0.008167982,0.003147661,0.191594561,0.14893617,0.042445391
4258,39208,35.50980392,66.16392745,31.59294412,0.478266128,0.394017779,52209.28,0.871074454,0.829469733,0.170530267,0.66433869,0.265883807,0.041285538,0.009703337,0.193111931,0.176470588,0.032309076
4259,39209,38.71428571,65.3552381,34.67935,0.59931304,0.484063194,35757.31,0.83033026,0.866377542,0.133622458,0.062958563,0.921319265,0.009223674,0.000174691,0.190535492,0.19047619,0.050087927
4260,39211,36.5915493,67.02345211,28.87944718,0.421188403,0.510204804,80241.15,0.817146908,0.441148496,0.558851504,0.501229963,0.448182828,0.03146326,0.013489922,0.191358025,0.288732394,0.048544158
4261,39212,40.14583333,66.89583333,35.29178333,0.570953432,0.425832952,46468.02,0.783775807,0.780598368,0.219401632,0.114753123,0.868590125,0.008209399,0.00092207,0.191831683,0.1875,0.029804604
4262,39232,36.51923077,66.34538462,28.09099615,0.401092187,0.398420397,63867.21,0.904406968,0.553919618,0.446080382,0.653592073,0.241673548,0.031241398,0.041288192,0.192874693,0.269230769,0.016390346
4263,39272,38.42424242,65.45454545,33.99272727,0.645134884,0.433098539,63750.97,0.882616257,0.727227165,0.272772835,0.358339287,0.617448599,0.007938398,0.005715647,0.195760599,0.151515152,0.024675514
4264,39301,37.45454545,66.63575758,30.09367879,0.660614442,0.358751386,48216.13,0.889366359,0.855196712,0.144803288,0.498016886,0.451953662,0.029255841,0.006361673,0.1953125,0.257575758,0.056900032
4265,39305,38.01086957,66.60782609,28.83024457,0.642044157,0.356838964,57711.11,0.867034777,0.684295096,0.315704904,0.704839252,0.25056466,0.016915758,0.017588543,0.210084034,0.27173913,0.057988342
4266,39307,39.27272727,65.78787879,34.66595455,0.781198441,0.619150483,42170.84,0.846527666,0.888812688,0.111187312,0.322693267,0.637683569,0.021945137,0.001773344,0.198529412,0.151515152,0.032702724
4267,39350,37.5625,66.64,31.22019375,0.605093537,0.372267147,45191.15,0.927453362,0.854586551,0.145413449,0.526521671,0.23744328,0.017094351,0.004967924,0.253968254,0.291666667,0.092740598
4268,39367,35.41176471,66.05647059,29.59344412,0.646910899,0.25495535,42345.93,0.897810843,0.867489544,0.132510456,0.593821975,0.384297521,0.010432191,0.001016122,0.161290323,0.058823529,0.022519217
4269,39401,36.78358209,66.22238806,30.50527761,0.494033545,0.416243979,48891.55,0.837267914,0.775880551,0.224119449,0.401975947,0.54262367,0.024768588,0.011172411,0.176258993,0.179104478,0.029352678
4270,39402,37.512,66.5104,28.7606748,0.494915816,0.46215124,55565.24,0.885518603,0.524565354,0.475434646,0.702867923,0.234305227,0.030159754,0.020249779,0.191358025,0.26,0.033970227
4271,39426,38.17948718,66.28,29.93028205,0.475244315,0.423193042,53620.96,0.993759031,0.837883814,0.162116186,0.907202777,0.034538617,0.03951403,0.005322534,0.201388889,0.230769231,0.073129144
4272,39437,36.14285714,65.70857143,28.64298857,0.551989499,0.384504031,44263.38,0.891636158,0.770835696,0.229164304,0.794216938,0.174152356,0.024145017,0.001174226,0.194968553,0.171428571,0.02216227
4273,39440,40.57446809,67.74212766,31.35439149,0.527005498,0.404284636,39484.44,0.801663763,0.800165153,0.199834847,0.327898374,0.597439891,0.057188747,0.008468802,0.20754717,0.319148936,0.051095062
4274,39443,38.54166667,66.23277778,30.68809722,0.508104863,0.377479353,43914.08,0.908913962,0.8273015,0.1726985,0.806900364,0.135888341,0.035377033,0.006356811,0.25,0.180555556,0.040865416
4275,39452,36.90540541,65.82162162,29.19915,0.528984047,0.468521089,56682.26,0.949344859,0.864438202,0.135561798,0.890633004,0.06373948,0.020453714,0.010501281,0.223214286,0.216216216,0.053836803
4276,39465,39.07142857,66.14859018,29.5458,0.453646192,0.444921428,61041.16,0.933791051,0.761486187,0.238513813,0.796729192,0.125883684,0.045244604,0.006032614,0.195512821,0.196428571,0.03055381
4277,39466,36.56756757,65.41837838,29.98862973,0.44443281,0.42994786,53923.26,0.940373963,0.866472751,0.133527249,0.774260908,0.176063304,0.032091439,0.004762428,0.193277311,0.175675676,0.049196491
4278,39475,37.5,66.07047619,29.34497619,0.491951868,0.514048223,60959.49,0.947918963,0.725823592,0.274176408,0.865921338,0.11075364,0.011903804,0.001689053,0.183050847,0.214285714,0.040722666
4279,39482,38.3255814,65.34790698,28.87967442,0.429628374,0.465499701,51146.27,0.986649185,0.767736758,0.232263242,0.886316619,0.092207664,0.016944143,0.001871737,0.157894737,0.139534884,0.027874701
4280,39501,37.75609756,65.95121951,31.12462439,0.38947219,0.585525755,37856.19,0.924826772,0.866372877,0.133627123,0.346089625,0.542352994,0.070761316,0.017464687,0.150074294,0.195121951,0.055231167
4281,39503,37.57487923,66.08444444,30.22647826,0.492885514,0.412027383,53850.29,0.959402767,0.778322751,0.221677249,0.629163724,0.275259129,0.057304293,0.014488327,0.160202361,0.22705314,0.041419377
4282,39507,37.75641026,66.74,29.16127821,0.418241148,0.448427517,52748.89,0.706918042,0.710896961,0.289103039,0.677777115,0.221871087,0.054021823,0.007214835,0.147465438,0.307692308,0.020050807
4283,39520,39.07692308,65.43384615,29.13187436,0.531486027,0.418588387,47276.48,0.895020115,0.800906183,0.199093817,0.80381439,0.134989008,0.032380726,0.00071297,0.171686747,0.179487179,0.07322426
4284,39525,39.17391304,66.17391304,29.2582913,0.399456319,0.54055939,73290,0.902294185,0.590952533,0.409047467,0.934300444,0.014266874,0.047955881,0,0.180722892,0.217391304,0.033959762
4285,39531,36.1965812,66.68103077,28.61706154,0.432391937,0.419243635,47300.88,0.680187928,0.753878152,0.246121848,0.588271744,0.233607481,0.105959892,0.021800361,0.14953271,0.376068376,0.038338791
4286,39532,47.23834197,65.76493316,29.01551762,0.461125874,0.408449148,59019.9,0.917362326,0.788181818,0.211818182,0.73112934,0.11221587,0.028171348,0.07526169,0.151197605,0.222797927,0.032950035
4287,39540,37.02222222,67.04266667,28.86044444,0.485303536,0.493825843,55719.12,0.831279724,0.844338118,0.155661882,0.589365315,0.211420081,0.069836553,0.070579495,0.150706436,0.266666667,0.0279373
4288,39553,41.36170213,65.91404255,31.78557447,0.410405622,0.368323684,59803.71,0.978888087,0.802217779,0.197782221,0.550964826,0.323404995,0.089355044,0.031349597,0.14739229,0.255319149,0.040063959
4289,39560,36.92307692,66.72061538,30.16582615,0.4579132,0.469688533,54743.88,0.88249471,0.780180338,0.219819662,0.8299977,0.098918795,0.024729699,0.035081666,0.160621762,0.246153846,0.023282587
4290,39562,40.01923077,66.11230769,30.17288846,0.453613547,0.432438834,57187.73,0.957848941,0.903830414,0.096169586,0.917325333,0.069174407,0.008134772,0,0.19379845,0.230769231,0.021173303
4291,39564,37.8202765,66.30287419,28.62653134,0.478899611,0.447283192,68269.11,0.901385541,0.667815828,0.332184172,0.77169583,0.109374212,0.065806061,0.019540114,0.152877698,0.244239631,0.022152194
4292,39565,34.68421053,65.64701579,29.91167895,0.472461305,0.476211375,63526.4,0.985617746,0.83646275,0.16353725,0.869334935,0.058479851,0.026755488,0.013050126,0.158645276,0.122807018,0.047010993
4293,39567,36.88235294,66.14470588,29.85592647,0.466047921,0.388132373,51612.47,0.575752566,0.80131779,0.19868221,0.633735789,0.253547193,0.089891601,0.003084516,0.170212766,0.323529412,0.025497826
4294,39571,37.72222222,66.1637037,30.03856481,0.415192739,0.346636322,61726.28,0.966642035,0.751722698,0.248277302,0.782360685,0.157671493,0.024206523,0.019964897,0.17721519,0.203703704,0.035551153
4295,39573,38.5483871,65.60903226,30.73128387,0.521861227,0.396972823,53429.56,0.982820607,0.85288873,0.14711127,0.849196539,0.129789864,0.01631644,0,0.179487179,0.129032258,0.019660788
4296,39574,37.91176471,65.08588235,30.49704706,0.504546856,0.434092401,55176.31,0.989748754,0.871463217,0.128536783,0.94814043,0.02284386,0.009297852,0.003366464,0.151645207,0.088235294,0.017232981
4297,39576,34.27777778,65.38444444,29.29738056,0.505685899,0.383704483,41775.46,0.848025396,0.874355005,0.125644995,0.781096216,0.183098592,0.022229764,0.004581707,0.182389937,0.083333333,0.011003236
4298,39577,40.40425532,64.91319149,28.9412617,0.419422647,0.456187957,51099.14,0.967378251,0.871258355,0.128741645,0.668744972,0.294750603,0.028861625,0,0.255319149,0.085106383,0.017488924
4299,39601,36.22535211,66.01183099,29.30863099,0.50854817,0.418521877,41306.23,0.921037848,0.822991855,0.177008145,0.627365109,0.355414771,0.005059739,0.010289553,0.192307692,0.197183099,0.031492007
4300,39648,39.11363636,65.50638409,30.00050682,0.564043854,0.51990036,39878.44,0.88981903,0.848231753,0.151768247,0.370181616,0.59636768,0.017188658,0.00449407,0.178571429,0.090909091,0.04247038
4301,39702,35.83333333,65.83259259,30.97003333,0.556554232,0.433696651,44312.48,0.716501921,0.822799097,0.177200903,0.517810112,0.456284271,0.01554337,0,0.18699187,0.185185185,0.036876636
4302,39705,35.6625,66.83374375,28.058475,0.427810902,0.535143956,54814,0.767982145,0.636744596,0.363255404,0.636842865,0.294627383,0.030762565,0.019714038,0.169642857,0.3,0.033124426
4303,39759,31.92890995,66.20327299,29.36151991,0.506163761,0.519831211,55270.26,0.921403052,0.557834434,0.442165566,0.55633041,0.377246887,0.016502106,0.034454188,0.217687075,0.222748815,0.036095611
4304,40004,39.55944056,65.76114476,28.77846224,0.531637528,0.463769984,54751.31,0.900980089,0.818728747,0.181271253,0.872211297,0.075744219,0.028175222,0.00254289,0.245508982,0.188811189,0.039467479
4305,40014,43.15972222,67.06034444,28.73782639,0.457924111,0.514242724,96575.41,0.949164418,0.541703248,0.458296752,0.901932297,0.030800523,0.037096227,0.012978837,0.056980057,0.340277778,0.028662668
4306,40023,44.78846154,67.07692308,27.36978269,0.510394049,0.472667055,96436.83,0.918313518,0.510429448,0.489570552,0.965103832,0.019267823,0.012202954,0.003425391,0.098870056,0.288461538,0.023109005
4307,40026,43.92682927,67.12009024,27.48275366,0.313667653,0.629504039,123450.01,0.935853039,0.424489796,0.575510204,0.936151705,0.013048017,0.029227557,0.010090466,0.049195837,0.365853659,0.003513163
4308,40031,40.94642857,66.35651518,30.71142411,0.480709049,0.484729487,86766.99,0.97071164,0.7608132,0.2391868,0.852990202,0.066349555,0.046997601,0.009310078,0.116387337,0.214285714,0.024165284
4309,40047,38.73043478,66.34504348,29.2263487,0.56295441,0.413384352,77197.64,0.953382022,0.806232962,0.193767038,0.963380976,0.007885658,0.009709216,0.002365697,0.056325023,0.286956522,0.034493071
4310,40059,43.84615385,67.12986308,26.72903538,0.399235713,0.598455657,130816.83,0.917662596,0.333914007,0.666085993,0.890727409,0.04131299,0.021059418,0.033415709,0.048387097,0.323076923,0.015076199
4311,40065,40.0530303,66.81787879,29.97759242,0.570776884,0.497860833,72195.55,0.900466609,0.781409399,0.218590601,0.76982114,0.079943345,0.108995685,0.012319246,0.233668342,0.28030303,0.043979989
4312,40067,39.72972973,67.02702703,29.79140811,0.519711015,0.549452151,92510.7,1.000000003,0.614045991,0.385954009,0.783345753,0.103576751,0.076751118,0.007078987,0.202732481,0.27027027,0.009669467
4313,40071,40.15517241,66.20482759,30.0389569,0.545150513,0.416221083,74262,0.976230862,0.813549618,0.186450382,0.927278604,0.015901745,0.025791855,0.006658048,0.18680377,0.206896552,0.056651064
4314,40108,38.81132075,66.13207547,29.60598679,0.600584308,0.586657127,60410.02,0.956277934,0.815441439,0.184558561,0.923381117,0.012275498,0.039050914,0.007332345,0.289772727,0.188679245,0.027982387
4315,40121,36.31067961,66.56409417,28.57068641,0.484086855,0.48081058,48768.65,1.000000007,0.676926585,0.323073415,0.557229569,0.171471927,0.180576631,0.025579883,0.107214429,0.32038835,0.032736127
4316,40160,38.09183673,66.38530612,31.35517755,0.511696159,0.492442791,58042.77,0.886677451,0.803554661,0.196445339,0.574044111,0.233798859,0.08234693,0.019884186,0.25173439,0.255102041,0.040951223
4317,40165,38.40875912,66.21474453,29.95308613,0.553368275,0.466336326,64829.43,0.939357132,0.867431887,0.132568113,0.947507094,0.003677109,0.020875557,0.005877584,0.059099437,0.233576642,0.038692639
4318,40175,37.98039216,66.43137255,28.97183725,0.571497151,0.51976584,58345.36,0.932560826,0.792910074,0.207089926,0.82448182,0.095749878,0.031265266,0.018424175,0.246217331,0.215686275,0.088564957
4319,40202,38.90384615,67.59538462,28.76997308,0.442184216,0.486120926,18772.81,0.257780399,0.847091745,0.152908255,0.396350023,0.519263765,0.026672906,0.013570426,0.052380952,0.365384615,0.025984769
4320,40203,32.83783784,67.09459459,30.97622973,0.548060139,0.539992519,27993.21,0.476882253,0.856810897,0.143189103,0.359450642,0.585929278,0.018364555,0.002420543,0.052331113,0.27027027,0.029431555
4321,40204,36.89320388,66.49359223,27.17789709,0.390835753,0.610503795,69255.57,0.419312881,0.498499318,0.501500682,0.861264579,0.077007025,0.021826615,0.007230066,0.050141911,0.257281553,0.023149054
4322,40205,38.58333333,66.9058837,27.33816268,0.407419307,0.591495887,80261.49,0.422321241,0.381108412,0.618891588,0.925766165,0.022142798,0.015610878,0.014131953,0.046948357,0.242753623,0.02786434
4323,40206,35.67204301,66.99877419,27.26103065,0.385326116,0.569442022,69897.11,0.552816356,0.463417945,0.536582055,0.837587846,0.097147582,0.017052501,0.021651509,0.052132701,0.274193548,0.020912577
4324,40207,39.29595016,66.85003645,27.57953271,0.381645965,0.651740751,98768.96,0.657811346,0.362997658,0.637002342,0.882063245,0.036612234,0.040111457,0.02349015,0.047214353,0.302180685,0.036728937
4325,40208,29.53164557,67.42683544,27.93195949,0.551031031,0.477016704,30165.7,0.642545183,0.797896724,0.202103276,0.623088279,0.293947446,0.028875111,0.008621199,0.053030303,0.392405063,0.025648814
4326,40213,36.47945205,66.46630137,29.98465342,0.549572884,0.557687767,44415.08,0.494366268,0.77495243,0.22504757,0.704287398,0.177142148,0.07886083,0.011912887,0.05028463,0.273972603,0.032160895
4327,40214,39.66470588,66.32923059,29.67592412,0.519395183,0.43886041,50368.78,0.495208666,0.833266733,0.166733267,0.641321942,0.161330935,0.083273381,0.070098921,0.053384175,0.247058824,0.027219416
4328,40215,37.89473684,66.55157895,30.88325526,0.666481593,0.549514827,34178.54,0.423723253,0.903383761,0.096616239,0.536201081,0.33211662,0.070276764,0.020791942,0.05418251,0.289473684,0.042763089
4329,40216,39.53956835,66.08407122,32.50604532,0.630474801,0.430837235,48343.28,0.641327574,0.880645386,0.119354614,0.55360978,0.375398268,0.044251965,0.005074225,0.060229446,0.215827338,0.0402187
4330,40217,36.49193548,66.53532258,28.88685968,0.462361874,0.628671128,57702.11,0.208458384,0.676768778,0.323231222,0.880507606,0.046819579,0.023330969,0.035469378,0.051136364,0.266129032,0.026727383
4331,40218,37.83870968,66.51790323,31.38861855,0.50808256,0.466234833,51616.65,0.648050622,0.751935499,0.248064501,0.473929912,0.350345393,0.092514904,0.054505883,0.047842402,0.282258065,0.039699098
4332,40219,39.94262295,66.40852459,32.21102951,0.53102252,0.505973331,48757.43,0.63375587,0.832192571,0.167807429,0.587916403,0.205522483,0.140873971,0.026776441,0.050847458,0.237704918,0.036915005
4333,40220,37.00847458,66.74437585,29.44327119,0.45909917,0.519992702,66643.02,0.698408309,0.623651961,0.376348039,0.702980044,0.174387734,0.055275483,0.034095994,0.04985889,0.262711864,0.024876111
4334,40222,38.49206349,66.49637196,29.33110317,0.442120659,0.494910431,89722.54,0.746649098,0.458771548,0.541228452,0.81947026,0.057574349,0.047723048,0.049814126,0.048249763,0.26984127,0.019345211
4335,40223,38.61111111,67.15960111,27.70154278,0.413879709,0.4932499,94306.02,0.664047222,0.439881795,0.560118205,0.827520718,0.080714779,0.036774862,0.03660221,0.04873477,0.311111111,0.024342505
4336,40228,39.41747573,66.7023301,30.3566466,0.534190491,0.490024435,63563.16,0.831274762,0.717591772,0.282408228,0.786687307,0.140990712,0.036904025,0.007616099,0.05204461,0.349514563,0.034859984
4337,40229,37.8028169,66.20581315,31.50453146,0.567088805,0.405805745,63162.01,0.805575142,0.869737157,0.130262843,0.863228104,0.071295706,0.032711522,0.007467049,0.047574627,0.23943662,0.044706501
4338,40241,40.1245283,67.13171283,27.57855547,0.459261241,0.565613922,101898.89,0.773499774,0.453752507,0.546247493,0.750784787,0.10554142,0.034001917,0.080890857,0.048918156,0.366037736,0.033247985
4339,40242,39.72222222,66.91031333,28.38180778,0.421761542,0.552258174,81649.69,0.826694092,0.518241703,0.481758297,0.769639066,0.116507431,0.060244161,0.034766454,0.050943396,0.277777778,0.023971201
4340,40243,39.33035714,67.05883929,30.92113304,0.436541757,0.557091961,93335.2,0.673931818,0.549993378,0.450006622,0.860382092,0.053454265,0.03087611,0.029235816,0.051087985,0.330357143,0.028980373
4341,40245,41.57303371,66.75895131,28.58949476,0.467333576,0.533892466,106776.85,0.919645928,0.423038952,0.576961048,0.801667767,0.092687024,0.034375187,0.044333793,0.058991437,0.314606742,0.01902354
4342,40258,38.22580645,66.02258065,31.04342903,0.599136646,0.413575582,58925.95,0.672165285,0.865197528,0.134802472,0.81178402,0.139511127,0.025829989,0.003502371,0.071076012,0.233870968,0.054353879
4343,40272,38.48275862,66.68275862,30.70728483,0.543760156,0.447594428,57684.63,0.690318776,0.863978452,0.136021548,0.873902741,0.053126178,0.041089989,0.007377888,0.060229446,0.268965517,0.04306139
4344,40291,38.85375494,66.60268775,29.3084332,0.513368962,0.476756946,79126.24,0.800634028,0.702793946,0.297206054,0.79298452,0.109349517,0.049193915,0.013581798,0.049440299,0.256916996,0.041453502
4345,40299,40.36890244,66.84012195,28.50348902,0.528607614,0.515535457,87573.83,0.720132002,0.617401146,0.382598854,0.822525597,0.087248839,0.040904309,0.019887603,0.054976303,0.265243902,0.02647396
4346,40324,40.91438356,66.69085342,29.59160479,0.525662602,0.495677433,73168.31,0.879956142,0.704575299,0.295424701,0.863327991,0.053702769,0.046391639,0.011394823,0.222222222,0.301369863,0.048190174
4347,40330,41.375,67.18625,30.64309219,0.59672699,0.441186432,53676.6,0.956772859,0.82322114,0.17677886,0.914303489,0.037223288,0.029498678,0.00497693,0.287401575,0.265625,0.046096305
4348,40342,40.28971963,66.36691589,30.90826636,0.60012434,0.457423863,62717.39,0.932775186,0.807921867,0.192078133,0.945810754,0.025844102,0.01440415,0.00389051,0.28,0.252336449,0.057789077
4349,40351,35.47692308,67.15261538,29.83810308,0.645225898,0.381291038,45529.72,0.942481506,0.717942325,0.282057675,0.951698005,0.012327322,0.019953952,0.00292594,0.279069767,0.292307692,0.034692908
4350,40353,39.44927536,66.75362319,30.35179855,0.597631234,0.453947369,47202.66,0.923592489,0.817885204,0.182114796,0.918023256,0.034794275,0.030903399,0.000223614,0.280991736,0.304347826,0.025138177
4351,40356,40.67403315,66.86099448,30.37710608,0.618503802,0.442890373,61368.34,0.776017985,0.741698855,0.258301145,0.904209238,0.041127172,0.033240736,0.004778944,0.172588832,0.281767956,0.030872024
4352,40361,38.18181818,65.62025974,30.82078052,0.577810255,0.471463475,55097.71,0.8637012,0.819650173,0.180349827,0.846617695,0.078006798,0.06506962,0.00301502,0.227058824,0.194805195,0.034932718
4353,40383,40.82248521,67.38366864,28.83711538,0.546858093,0.533892685,80823.02,0.912905513,0.688237866,0.311762134,0.863868503,0.046564525,0.061284923,0.006523325,0.199806014,0.313609467,0.03434065
4354,40390,38.30769231,66.81942564,29.25355385,0.596179597,0.563424473,81917.02,0.831626118,0.529189317,0.470810683,0.881563046,0.020948033,0.016382436,0.049953001,0.195098039,0.307692308,0.053924997
4355,40391,39.33774834,66.21667285,30.47666556,0.593613355,0.417389143,59265.87,0.792917339,0.797035717,0.202964283,0.903916301,0.052594373,0.027795843,0.006107734,0.27510917,0.185430464,0.030628096
4356,40403,38.29245283,65.71622642,30.3268934,0.712466441,0.531174045,52317.99,0.918933039,0.759757576,0.240242424,0.929290117,0.023543448,0.025571684,0.004096242,0.282352941,0.20754717,0.062823388
4357,40422,39.99253731,66.47641791,30.36502687,0.645442602,0.450760056,50835.29,0.860685272,0.751320845,0.248679155,0.845220456,0.078050539,0.03636218,0.008209523,0.203319502,0.21641791,0.036861955
4358,40444,39.52307692,65.49230769,30.16869538,0.508137345,0.408394243,54188.69,0.906307553,0.843630667,0.156369333,0.935021567,0.013774871,0.026784472,0.001391401,0.227272727,0.092307692,0.041485486
4359,40475,37.61732852,66.71443863,29.56163755,0.565872692,0.436293758,54993.81,0.904574336,0.684435996,0.315564004,0.888350416,0.053477652,0.019638304,0.011549957,0.218423552,0.277978339,0.03411493
4360,40484,38.72222222,65.80222222,29.51028889,0.815525048,0.511647667,44031.58,0.898064585,0.866892862,0.133107138,0.924988662,0.044897959,0.019501134,0,0.279069767,0.166666667,0.073634
4361,40502,37.22844828,67.05646552,26.70849483,0.396388804,0.621515644,79289.77,0.501178558,0.34885264,0.65114736,0.895342673,0.032071185,0.013555471,0.033699356,0.189243028,0.275862069,0.025300832
4362,40503,37.0044843,66.65260717,28.23278655,0.51017068,0.591449988,64913.07,0.614373742,0.504276179,0.495723821,0.862467155,0.026172037,0.033743604,0.049993085,0.182182182,0.260089686,0.027556809
4363,40504,33.9862069,66.89123241,28.27885862,0.425563876,0.603484206,46093.04,0.633980588,0.734749291,0.265250709,0.627955049,0.120457023,0.191190288,0.020596084,0.197238659,0.289655172,0.043049359
4364,40505,38.60215054,66,31.26130323,0.521561699,0.496599194,47508.91,0.744350312,0.854132186,0.145867814,0.664332689,0.204448743,0.089516441,0.005725338,0.205128205,0.23655914,0.036086995
4365,40508,30.75714286,66.585475,26.87341,0.406200857,0.613324032,45277.77,0.71049956,0.702972059,0.297027941,0.595389861,0.270567744,0.051437889,0.042136081,0.198224852,0.235714286,0.031735924
4366,40509,38.03674541,66.73500577,28.75194934,0.514365782,0.509402068,72900.28,0.830711344,0.510575908,0.489424092,0.726948069,0.151066001,0.048305676,0.044197412,0.203307393,0.280839895,0.033957416
4367,40511,36.89719626,66.55332757,30.15514907,0.499592809,0.496224365,62660.73,0.884094777,0.666106938,0.333893062,0.533801527,0.280671756,0.150015267,0.011938931,0.207930368,0.271028037,0.030026076
4368,40513,40.92307692,67.53523077,27.12017363,0.440983582,0.602335792,105580.86,0.726088048,0.338323353,0.661676647,0.776345083,0.036270872,0.030983302,0.131910946,0.194690265,0.318681319,0.027994788
4369,40514,37.88535032,67.10552293,28.73735414,0.51544626,0.473609429,93813.1,0.71429091,0.4971537,0.5028463,0.849993592,0.037229271,0.030885557,0.05324875,0.179640719,0.343949045,0.025807117
4370,40515,37.8115942,66.59988377,27.97448232,0.504348854,0.521333981,86593.73,0.790669601,0.486146411,0.513853589,0.829081127,0.071216197,0.034348011,0.037944216,0.189672294,0.295652174,0.037487435
4371,40517,35.99583333,66.77324083,29.55587333,0.530334125,0.483720958,48577.19,0.660642811,0.683582217,0.316417783,0.676203787,0.208528598,0.048288525,0.025459728,0.184368737,0.266666667,0.031405036
4372,40601,41.18507463,66.48443851,30.30208537,0.584638507,0.467309721,63838.97,0.852844288,0.716413226,0.283586774,0.822789325,0.100493353,0.028788809,0.017455569,0.285067873,0.253731343,0.04236879
4373,40701,39.14130435,65.99826087,31.2491413,0.674865573,0.318433964,39260.68,0.918465587,0.839857827,0.160142173,0.964581789,0.00215677,0.008054189,0.010514255,0.3125,0.206521739,0.096423683
4374,40741,37.62121212,66.39272727,30.54261364,0.635708797,0.411774404,43536.23,0.941700353,0.86918849,0.13081151,0.959339665,0.011849842,0.017367707,0.004658526,0.296551724,0.181818182,0.057384913
