zipcode,MedianFamilyIncome,no_college,category_hotdogs_frac,lapophalfshare,Fresh_FV,soda,bmi,ow,fastfood,white_frac,black_frac,hispanic_frac,category_waterproofing,category_countertopinstall,category_electronics,age,male_frac,fast_food,Treatment
10039,36893.93,0.72,0.024953789,0.0,0.807559036,0.02953262,27.57422955,0.613636364,0.188200222,0.061264606,0.59262495,0.306796258,0.001387925,0.000693963,0.001387925,36.45454545,0.227272727,0.188200222,False
10466,52672.88,0.781747906,0.034188034,0.037541291,0.549375158,0.033595577,33.9811925,0.825,0.363614292,0.030232396,0.699769698,0.221159886,0.000647249,0.005177994,0.001941748,35.225,0.325,0.363614292,False
10469,57798.81,0.749799205,0.039697543,0.002713185,0.703684013,0.0254639,31.6435463,0.833333333,0.298051309,0.11685086,0.528228957,0.276373074,0.001304631,0.005218526,0.002609263,38.01851852,0.222222222,0.298051309,False
10475,59105.8,0.747498456,0.030658251,0.003454048,0.725095698,0.033533363,30.84208864,0.840909091,0.308214701,0.083286777,0.577398378,0.29589488,0.000653168,0.005878511,0.001959504,40.13636364,0.340909091,0.308214701,False
11203,54989.99,0.782232779,0.039035591,0.0,0.477856226,0.016155163,31.41358103,0.896551724,0.314757774,0.039067439,0.864554795,0.063843519,0.008911521,0.000636537,0.0,33.31034483,0.206896552,0.314757774,False
11207,38149.33,0.858903403,0.034078807,0.004172738,0.617711763,0.021744927,30.13121757,0.77027027,0.28964263,0.030820045,0.60765032,0.328672079,0.00260078,0.001950585,0.00130039,36.89189189,0.256756757,0.28964263,False
11210,65087.49,0.653265633,0.008431703,0.0,0.655723396,0.018753968,29.363432,0.8,0.351843621,0.278702418,0.584671586,0.074143348,0.011406844,0.000633714,0.001901141,36.28,0.36,0.351843621,False
11212,38891.2,0.867865038,0.012333966,0.004587233,0.558365139,0.018678167,32.38344118,0.882352941,0.291686503,0.013970325,0.790745816,0.169586788,0.004510309,0.00064433,0.00128866,36.90196078,0.235294118,0.291686503,False
11213,42926.44,0.75008356,0.029213483,0.0,0.823617938,0.013317102,29.93991279,0.779069767,0.278977807,0.195754501,0.638185041,0.118913715,0.00597213,0.00066357,0.00066357,34.6744186,0.197674419,0.278977807,False
11216,52017.38,0.572587501,0.018054162,0.0,0.748445812,0.011383757,26.7686096,0.564971751,0.233315489,0.216765802,0.604934069,0.098161817,0.002066116,0.000688705,0.000688705,34.28248588,0.237288136,0.233315489,False
11225,51954.47,0.665471725,0.023784902,0.0,0.759519954,0.016283056,27.38170625,0.604166667,0.250987443,0.201382557,0.648011538,0.098022313,0.01,0.0,0.000666667,34.82638889,0.270833333,0.250987443,False
11226,49758.65,0.741150703,0.031309298,0.0,0.657600732,0.00876216,28.79164202,0.663865546,0.21212584,0.095375637,0.670026624,0.172802028,0.012919897,0.000645995,0.000645995,35.13445378,0.31092437,0.21212584,False
11233,42849.86,0.780931206,0.032822757,0.0,0.648826307,0.01381461,29.82704557,0.759493671,0.270976823,0.051829987,0.761554345,0.15589185,0.004527814,0.000646831,0.001293661,34.32911392,0.240506329,0.270976823,False
11236,67518.41,0.737713962,0.039170507,0.179683434,0.520692556,0.014450672,30.79767647,0.858823529,0.345329566,0.041649592,0.853841618,0.060110546,0.004385965,0.000626566,0.001253133,36.82352941,0.211764706,0.345329566,False
11412,76753.66,0.770353182,0.039145907,0.095262978,0.500680238,0.107994494,32.26861613,0.870967742,0.40538141,0.008491614,0.857467859,0.066319242,0.002650762,0.000662691,0.001988072,38.90322581,0.064516129,0.40538141,False
11413,84411.98,0.735022406,0.026292726,0.217223894,0.59027827,0.031034824,31.37662059,0.882352941,0.327374299,0.010773086,0.887678868,0.059275393,0.00128123,0.00128123,0.00256246,37.61764706,0.264705882,0.327374299,False
11434,69345.17,0.777072223,0.037140204,0.016811092,0.49524956,0.015323592,31.83608444,0.866666667,0.405134651,0.013609137,0.851068966,0.08886676,0.002657807,0.001328904,0.002657807,38.2,0.177777778,0.405134651,False
12206,48126.56,0.806056002,0.026909722,0.632399937,0.72987008,0.014143879,30.5172881,0.785714286,0.322612413,0.260983901,0.50291835,0.133089603,0.001819284,0.001212856,0.003032141,34.57142857,0.238095238,0.322612413,False
